전기사용금액,가스사용금액,난방사용금액,전기사용량,가스사용량,난방사용량,냉수사용량,온수사용량,kaptCode,냉수사용금액,온수사용금액,집계날짜
74814781,782670,0,346682,0,0,22274,0,A14381516,24260760,0,202401
25846767,253970,0,117848,0,0,0,0,A14383203,336000,0,202401
100693053,0,0,480998,0,0,28833,0,A14383205,36516760,0,202401
24765690,0,0,114315,0,0,8021,0,A14386110,9048960,0,202401
34513467,205000,0,146309,0,0,8176,0,A14387605,11209980,0,202401
16185100,0,0,67144,0,0,4843,0,A14388204,5692980,0,202401
22384813,0,0,106667,0,0,6675,0,A14388208,8644230,0,202401
22101858,0,83218080,67392,0,0,3378,1051,A15001003,4140590,3678500,202401
39035020,0,59083340,102451,0,72625,4366,1669,A15001005,5395150,8578660,202401
25039579,0,81170380,90200,0,0,5841,1325,A15001012,7057160,3975000,202401
46232562,0,116315760,240176,0,1202,8495,4226,A15001016,9353660,21130000,202401
95404460,0,428299392,460718,0,0,26086,8650,A15001019,34788900,34600000,202401
68864991,0,258895310,251401,0,0,14420,4812,A15001020,15915420,24060000,202401
153829726,0,0,715973,0,0,45714,0,A15003002,49054040,0,202401
45128786,0,0,215797,0,0,14037,0,A15010307,17349320,0,202401
11442983,99450,0,50592,0,0,5831,0,A15010501,6661240,0,202401
79383367,0,197755602,317781,0,0,13721,6799,A15010502,25669250,27196000,202401
15355640,0,0,58914,0,0,3475,0,A15010601,3969980,0,202401
15951400,353770,0,71101,0,0,0,0,A15010602,0,0,202401
22610832,0,0,88297,0,0,5186,0,A15072001,6032390,0,202401
10673470,0,0,68751,0,0,2999,0,A15072002,3379420,0,202401
41279770,0,0,141810,0,0,6274,0,A15072201,7026000,0,202401
46201420,0,61571820,102462,0,34739,4745,1729,A15076301,6663850,12590100,202401
27255950,0,0,131738,0,0,0,0,A15080002,0,0,202401
16404270,0,0,100842,0,0,4928,0,A15080402,5769100,0,202401
59791090,0,0,263807,0,0,16749,0,A15080507,20996410,0,202401
22853607,215270,0,131860,199,0,491,0,A15081001,558540,0,202401
53680913,0,-9580,239929,0,8633,13663,0,A15081002,14822720,0,202401
73355091,0,213271510,293329,0,246613,0,5866,A15081107,9242440,35196000,202401
12392910,0,0,0,0,0,0,0,A15081201,4032930,0,202401
22876600,0,0,103167,0,0,0,0,A15081503,0,0,202401
18763722,0,0,106310,0,0,0,0,A15081602,0,0,202401
28227200,0,0,136263,0,0,0,0,A15081606,0,0,202401
10530690,68960,0,46114,0,0,2628,0,A15083201,3089350,0,202401
100707651,0,0,403644,0,0,25747,0,A15083404,28908410,0,202401
16448620,0,0,74182,0,0,0,0,A15083601,277520,0,202401
67663456,0,0,349825,0,0,17100,0,A15083603,19942520,0,202401
5619350,127230,0,24859,0,0,0,0,A15083701,0,0,202401
25854631,0,0,116759,0,0,0,0,A15085404,0,0,202401
28863898,0,0,115639,0,0,7515,4666,A15086004,8482570,0,202401
44509627,458850,0,260489,416,0,24003,0,A15086006,30515130,0,202401
38903060,0,0,174766,0,0,11784,0,A15086007,14334060,0,202401
23030246,0,0,109888,0,0,6622,0,A15086202,7790860,0,202401
13879400,0,0,49932,0,0,0,0,A15086601,0,0,202401
13315410,0,0,0,0,0,6387,0,A15086702,0,0,202401
71432780,0,73795410,187642,0,563,14201,2869,A15088614,16796590,21927750,202401
859570,0,150314320,52238,0,1402,1592,0,A15088717,1767010,0,202401
14562290,0,34353200,45636,0,1665,2845,981,A15088802,3185210,3433500,202401
50309746,0,187066650,181642,0,0,10121,3262,A15088918,13150790,13048000,202401
41396154,0,50400470,89270,0,35904,3975,1492,A15089307,5902062,10224900,202401
32539895,0,126052810,102097,0,0,6388,1767,A15089411,8217090,8658300,202401
28111565,0,0,201851,0,3606,0,0,A15089421,0,0,202401
17232430,0,62578160,75270,0,0,4872,1344,A15089513,5946950,5376000,202401
15891350,0,0,63427,0,0,3219,0,A15095002,3772100,0,202401
17126810,397340,0,66824,0,0,3611,0,A15096001,4515490,0,202401
27314140,0,0,132831,0,0,8096,0,A15101101,8871520,0,202401
11239080,0,0,41856,0,0,4997,0,A15101501,5822670,0,202401
31102710,0,0,112485,0,0,6659,0,A15101503,7782460,0,202401
202828770,0,0,835887,0,0,49047,0,A15101504,54738540,0,202401
11865900,0,0,54343,0,0,2907,0,A15101505,3560320,0,202401
106095924,120260,0,447852,0,0,25096,0,A15101506,28407840,0,202401
11152340,0,76260820,61974,0,87105,0,3207,A15101507,0,9621000,202401
87640259,0,288809000,369453,0,0,24796,7038,A15101508,31825870,42228000,202401
19400930,0,0,96624,0,0,5720,0,A15101702,5760780,0,202401
14011790,0,0,0,0,0,0,0,A15101901,0,0,202401
14925250,0,0,62964,0,0,4115,0,A15102202,4740350,0,202401
0,0,0,0,0,0,0,0,A15105002,0,0,202401
41095651,0,0,206433,0,0,11480,0,A15105004,14998880,0,202401
17927708,0,0,65271,0,0,0,0,A15105005,0,0,202401
27848292,0,0,105871,0,0,5423,0,A15105006,6929960,0,202401
123250667,0,0,564984,0,0,32935,0,A15105302,37203870,0,202401
49867037,879020,0,338160,0,0,18544,0,A15105503,18167770,0,202401
17986230,354370,0,133500,0,0,7511,0,A15105602,5761610,0,202401
14294510,421710,0,74733,429,0,2998,0,A15106101,3579160,0,202401
18278800,0,0,110278,0,0,5063,0,A15106103,6145240,0,202401
14697980,0,0,52225,0,0,5964,0,A15108001,0,0,202401
12122030,0,349880,0,0,0,0,0,A15108003,0,0,202401
81011034,0,0,370306,0,0,21843,0,A15176202,25159940,0,202401
10222040,0,0,50976,0,0,0,0,A15177101,0,0,202401
15625803,0,0,97557,0,0,5821,0,A15178203,4324600,0,202401
34033146,0,0,155870,0,0,9151,0,A15179403,10057240,0,202401
30512640,0,0,181645,0,0,8249,0,A15179701,9958220,0,202401
16010940,201260,0,59560,0,0,3562,0,A15180701,3997140,0,202401
366105090,0,2421630,36215557,0,0,62456,0,A15180705,143209290,0,202401
15682040,0,445240,64755,0,0,0,0,A15183001,325950,0,202401
31650410,0,58959640,192146,0,30632,5394,3494,A15004201,10409390,20964000,202401
45406915,327520,0,259133,0,0,13497,0,A15004202,16273650,0,202401
21930810,0,0,87249,0,0,5463,0,A15004403,6163010,0,202401
23237360,0,0,106748,0,0,6012,0,A15004405,7234720,0,202401
26850490,0,0,132350,0,0,8174,0,A15004406,9836820,0,202401
17103580,290080,0,81617,0,0,0,0,A15004503,0,0,202401
33754189,0,0,174363,0,0,7645,0,A15004505,8846410,0,202401
124242645,0,0,503869,0,0,27821,0,A15004507,39265690,0,202401
28218825,0,0,131386,0,0,0,0,A15005001,1303500,0,202401
5778810,0,0,22653,0,0,1077,0,A15005002,1993770,0,202401
9235850,0,0,42590,0,0,2420,0,A15005102,2671190,0,202401
21491426,0,0,101025,0,0,6184,0,A15005302,7840850,0,202401
32322279,0,0,170078,0,0,0,0,A15005303,0,0,202401
10247080,0,0,91222,0,0,4288,0,A15005401,3825550,0,202401
54747330,104540,0,242002,0,0,14775,0,A15005402,15345260,0,202401
28377668,0,0,100300,0,0,5149,0,A15005501,6121640,0,202401
10612310,0,0,53099,0,0,3084,0,A15005602,3622350,0,202401
17537976,0,0,75426,0,0,5068,0,A15005603,6757280,0,202401
10636120,0,0,61201,0,0,3106,0,A15007101,3237670,0,202401
25727550,149530,0,107360,0,0,5998,0,A15009402,6989120,0,202401
2657100,0,0,13037,0,0,0,0,A15009501,0,0,202401
9997470,0,0,47353,0,0,0,0,A15009502,363440,0,202401
11333170,0,0,49471,0,0,6119,0,A15009503,6278000,0,202401
17459215,0,0,79598,0,0,5141,0,A15009504,5762630,0,202401
10807690,86420,0,46180,0,0,2770,0,A15009601,3450020,0,202401
23289422,0,0,60503,0,0,8138,0,A15009603,17881080,0,202401
14751210,0,0,68524,0,0,0,0,A15009605,0,0,202401
16107498,0,0,82004,0,0,4484,0,A15009607,5941100,0,202401
2658740,0,0,0,0,0,0,0,A15010201,0,0,202401
23952003,0,0,110471,0,0,0,0,A15010202,0,0,202401
11632380,0,0,48163,0,0,5448,0,A15010301,6464640,0,202401
10354660,0,0,43171,0,0,2729,0,A15010302,2967310,0,202401
16015080,0,0,56436,0,0,3029,0,A15010303,3671020,0,202401
13543110,0,0,56323,0,0,3646,1991,A15010304,3640590,-5520,202401
18769427,114060,0,91670,0,0,6025,0,A15010305,6368930,0,202401
35131011,0,0,178130,0,0,10220,0,A15010306,11281460,0,202401
25432080,0,0,153092,0,0,8552,0,A15285004,9884730,0,202401
826860,0,0,0,0,0,0,0,A15285503,29060,0,202401
36691624,0,0,166557,0,0,11002,0,A15285804,12456640,0,202401
9616460,122010,0,2631260,0,0,0,0,A15286602,0,0,202401
16932710,0,37050200,79967,0,0,5185,1979,A15286801,5802570,5937000,202401
16853660,188650,0,84939,0,0,5651,0,A15286805,7062750,0,202401
33311020,0,85973840,144671,0,5217,7484,2605,A15286806,12643130,9117500,202401
56040070,0,78134880,214349,0,21948,14126,5062,A15286807,14791370,24620960,202401
29013080,0,0,175274,0,0,9300,0,A15288004,10696190,0,202401
1361060,0,0,0,0,0,0,0,A15288301,0,0,202401
40931640,0,122128820,184407,0,0,11068,4094,A15288611,14610890,0,202401
17128100,0,0,85738,0,0,3891,0,A15288802,4259610,0,202401
25084900,0,0,144646,0,0,7071,0,A15288805,8361430,0,202401
23945869,0,0,0,0,0,0,0,A15288806,0,0,202401
34809460,213060,0,135528,0,0,7807,0,A15288807,8923410,0,202401
18529620,0,0,93833,0,0,10602,0,A15288808,8854040,0,202401
53130350,0,0,236054,0,0,15394,0,A15288810,17356350,0,202401
80351593,0,0,309397,0,0,16146,0,A15288812,20119630,0,202401
75336707,0,0,345128,0,0,20929,0,A15288813,24758460,0,202401
157742758,0,0,698316,0,0,39657,0,A15288814,46984470,0,202401
35006227,0,0,163221,0,0,8938,0,A15301105,10165280,0,202401
117649650,0,0,532148,0,0,28897,0,A15303002,35543370,0,202401
0,0,0,0,0,0,0,0,A15303003,0,0,202401
14886620,0,0,63662,0,0,0,0,A15303102,0,0,202401
13162300,0,0,57154,0,0,0,0,A15303103,0,0,202401
12738620,0,0,86552,0,0,5683,0,A15303202,4249730,0,202401
16250956,0,0,64564,0,0,7001,0,A15303502,7706880,0,202401
160934950,411990,0,588254,0,0,34986,0,A15370103,38363160,0,202401
17608540,0,0,76222,0,0,4077,0,A15370301,4983860,0,202401
23487290,0,121120200,146043,0,0,0,3082,A15375809,2579430,13869000,202401
12512860,0,0,0,0,0,0,0,A15375810,4165670,0,202401
12500430,0,0,56045,0,0,3482,0,A15380101,4010130,0,202401
12380048,0,0,55441,0,0,0,0,A15381303,244950,0,202401
56259630,0,0,274434,0,0,0,0,A15381706,0,0,202401
20328800,0,0,95722,0,0,11215,0,A15382301,12347520,0,202401
65746208,0,134569410,287941,0,999,19114,6764,A15383307,20966140,47348000,202401
25210340,0,66742690,0,0,0,0,0,A15383308,8049240,16201500,202401
8791292,0,0,40121,0,0,0,0,A15383601,96600,0,202401
15329200,0,0,65962,0,0,3577,0,A15383604,4292190,0,202401
53996160,0,0,220244,0,0,12662,0,A15383702,16535280,0,202401
19109720,0,119800,74583,0,0,4854,0,A15384501,5430560,0,202401
451430,167570,0,1567,182,0,0,0,A15386303,0,0,202401
9733990,0,0,45318,0,0,0,0,A15386404,0,0,202401
40798194,0,0,258264,0,0,13900,0,A15386506,15680820,0,202401
24521164,67440,0,78972,0,0,0,0,A15601002,411750,0,202401
39862522,0,0,133635,0,0,6331,0,A15601003,7456050,0,202401
44798040,0,0,212994,0,0,0,0,A15601104,0,0,202401
55431710,0,0,254485,0,0,16471,0,A15601105,20837540,0,202401
13954480,0,0,61747,1386,0,0,0,A15602002,0,0,202401
43245743,477210,0,189840,0,0,11551,0,A15602007,14598020,0,202401
11585720,0,0,52637,0,0,2936,0,A15603001,3493830,0,202401
28476560,0,0,127571,0,0,6875,0,A15603002,9642910,0,202401
12939110,0,0,127207,0,0,7208,0,A15603003,7144690,0,202401
22344040,0,0,167371,0,0,10161,0,A15603004,8476710,0,202401
25294521,0,0,111807,0,0,7004,0,A15603203,7957560,0,202401
36041760,0,0,152760,0,0,0,0,A15603204,0,0,202401
45384769,0,119226000,218368,0,0,13417,5312,A15603205,17239830,23904000,202401
91910977,0,0,479148,0,0,22012,0,A15603206,25093060,0,202401
28181886,0,0,124807,0,0,6677,0,A15603502,7866100,0,202401
1549450,0,0,0,0,0,0,0,A15605001,0,0,202401
62550559,0,160378055,253111,0,0,0,5730,A15605002,707980,16044000,202401
25509373,0,0,96334,0,0,4901,0,A15605003,5841640,0,202401
107860697,0,272043650,467398,0,0,29372,9229,A15605103,37448430,59988500,202401
15961709,0,0,72712,0,0,3908,0,A15606001,4754610,0,202401
17939450,0,0,104766,0,0,0,0,A15606002,0,0,202401
36764190,0,0,198288,0,0,9327,0,A15606003,10199080,0,202401
36880471,0,100946170,179818,0,0,9880,4261,A15606004,11314720,36772430,202401
9456440,0,0,39434,0,0,2326,0,A15606005,2971890,0,202401
3102760,0,0,36121,0,0,1330,0,A15606006,1154040,0,202401
50703670,0,0,260948,0,0,8903,0,A15606007,9512980,0,202401
14409390,0,0,57531,0,0,0,0,A15608001,0,0,202401
32057891,0,0,89877,0,0,4876,0,A15608002,11711090,0,202401
77729320,0,0,252806,0,0,11660,0,A15608003,14110750,0,202401
14403110,0,0,70981,0,0,0,0,A15609001,0,0,202401
23362551,250520,0,106206,0,0,0,0,A15184101,0,0,202401
22759413,0,0,120169,0,0,0,0,A15185704,0,0,202401
13324650,0,0,66063,0,0,0,0,A15190301,0,0,202401
123712094,216220,0,518758,0,0,26624,0,A15190705,31001920,0,202401
32143048,0,0,142950,0,0,8540,0,A15192201,9815130,0,202401
24177360,0,0,193935,0,0,8757,0,A15192202,7120000,0,202401
8293201,0,0,69561,0,0,4538,0,A15205002,2611170,0,202401
17666940,0,0,89307,0,0,5181,0,A15205103,6190320,0,202401
31238920,0,0,140581,0,0,8373,0,A15205104,9352380,0,202401
54095030,0,0,246745,0,0,14476,0,A15205108,16579030,0,202401
28616710,0,0,124379,0,0,8236,0,A15205303,9792550,0,202401
28924890,0,0,180691,0,0,6674,0,A15205305,8114440,0,202401
29820817,0,0,95678,0,0,4836,0,A15205508,6056750,0,202401
41312817,0,0,201345,0,0,11972,0,A15205511,13579480,0,202401
82574460,0,186562040,347099,0,116674,15384,9217,A15205513,22634150,27651000,202401
36746550,0,0,173008,0,0,0,0,A15208003,0,0,202401
25664240,0,0,109841,0,0,6081,0,A15208006,6661350,0,202401
9044660,0,0,42219,0,0,2457,0,A15208201,3213390,0,202401
15531850,62440,0,75625,0,0,4210,0,A15208202,5349450,0,202401
8387080,0,0,37349,0,0,0,0,A15209003,0,0,202401
45173574,0,0,201271,0,0,13096,0,A15209004,16893040,0,202401
10767200,0,0,48729,0,0,0,0,A15209201,565060,0,202401
24169510,0,0,101168,0,0,6199,0,A15209202,8329480,0,202401
30228220,0,0,150989,0,0,0,0,A15209203,2305900,0,202401
57481303,191250,0,275559,0,0,18228,0,A15209206,21227000,0,202401
158029462,0,0,707213,0,0,42902,0,A15209207,61925450,0,202401
12739317,0,0,52669,0,0,3107,0,A15209303,3800870,0,202401
17077010,200860,0,65507,0,0,3918,0,A15209304,4350150,0,202401
82657768,0,0,385303,0,0,22866,0,A15209305,27904490,0,202401
33163060,0,51220,154585,0,0,8275,0,A15210001,9310020,0,202401
8589380,95430,0,39007,0,0,2639,0,A15210101,2941030,0,202401
12157330,0,0,53026,0,0,6549,0,A15210103,7896700,0,202401
14062302,0,0,58331,0,0,0,0,A15210104,8186410,0,202401
14739740,0,0,66798,0,0,3636,0,A15210105,4741430,0,202401
18963860,0,0,77198,0,0,5195,0,A15210106,6102910,0,202401
14946910,0,0,62962,0,0,0,0,A15210206,0,0,202401
25099800,0,0,108291,0,0,5873,0,A15210209,7135580,0,202401
27784520,0,0,0,0,0,0,0,A15210210,7978450,0,202401
40443214,0,0,182053,0,0,11096,0,A15210211,13051500,0,202401
42044990,0,765320,197775,0,0,11736,0,A15213002,13308790,0,202401
29505780,0,0,143056,0,0,7801,0,A15213003,8133950,0,202401
28960072,0,511410,136659,0,0,8551,0,A15213004,9348450,0,202401
62722910,0,0,293609,0,0,16835,0,A15213005,18936190,0,202401
78559750,0,0,337168,0,0,19867,0,A15213007,22155980,0,202401
20835843,0,0,82709,0,0,4417,0,A15271601,5325510,0,202401
14013630,0,0,58768,0,0,3023,0,A15275101,3633970,0,202401
6528900,0,3000,51777,0,0,0,0,A15278301,290690,0,202401
77119290,0,0,330348,0,0,17252,0,A15279101,21792280,0,202401
46108190,0,0,185635,0,0,12415,0,A15279403,15007430,0,202401
16240960,0,0,70351,0,0,0,0,A15280304,0,0,202401
9647630,0,0,44086,0,0,0,0,A15280602,0,0,202401
22726902,0,0,105658,0,0,6053,0,A15282105,7161350,0,202401
15494993,0,0,73144,0,0,0,0,A15282403,0,0,202401
583460,0,0,2899,0,0,5219,0,A15282405,6010760,0,202401
22890420,0,64789230,100722,0,0,6811,1522,A15282608,8314820,5327000,202401
36080270,0,0,180505,0,0,11498,0,A15282810,14116460,0,202401
16185140,0,0,74523,0,0,4339,0,A15283603,6899190,0,202401
8537730,0,0,42201,0,0,0,0,A15283701,2400,0,202401
23121417,0,45812690,102153,0,352567,4082,2311,A15283707,8031100,13866000,202401
61958850,0,0,284782,0,0,17849,0,A15283711,20416190,0,202401
15649787,0,0,53659,0,0,3156,0,A15283801,3775950,0,202401
10273850,0,0,42289,0,0,2304,0,A15283803,2900480,0,202401
18347630,0,0,76750,0,0,4518,0,A15283806,5306580,0,202401
21722710,0,0,94892,0,0,4983,0,A15283807,6423950,0,202401
13486410,0,0,83401,0,0,5020,0,A15284101,6749500,0,202401
7771410,0,0,35381,0,0,3562,0,A15284204,4221430,0,202401
18489220,0,0,73671,0,0,2899,0,A15284302,3741430,0,202401
16052329,177750,0,78321,0,0,4282,0,A15284305,5607260,0,202401
19804830,0,0,98861,0,0,6235,0,A15284603,6776660,0,202401
13838775,0,0,58315,0,0,7644,0,A15609002,8452190,0,202401
74314450,0,185999810,340442,0,1498530,0,7213,A15609005,4923820,44534600,202401
24772870,0,27000870,136344,0,14170,4450,1755,A15609006,6781600,10530180,202401
15524360,309470,0,70832,0,0,8583,0,A15609301,8667810,0,202401
21126450,140470,0,91721,0,0,0,0,A15609303,0,0,202401
37567891,0,0,145770,0,0,8337,0,A15609305,9059700,0,202401
64946413,0,0,282789,0,0,31516,0,A15609306,39030270,0,202401
12979400,0,0,56660,0,0,3494,0,A15609401,4053050,0,202401
64577150,0,0,202829,0,0,10179,0,A15670001,12186540,0,202401
38028000,0,0,103887,0,0,4669,0,A15672002,5480940,0,202401
7665670,0,45746471,21650,0,59122,2601,2601,A15676512,0,7803000,202401
3629530,0,0,32413,0,0,1833,0,A15676702,1841190,0,202401
38189420,0,105726860,208566,0,28349,10197,3786,A15677204,11829800,25552250,202401
12724120,0,0,72833,0,0,0,0,A15678101,0,0,202401
150953567,0,0,554789,0,0,28205,0,A15678103,31978270,0,202401
12804072,0,0,58832,0,0,3265,2146,A15679103,4784140,0,202401
31216821,0,0,138402,0,0,17708,0,A15704025,19688190,0,202401
45664550,0,414450,225946,0,0,0,0,A15704028,1424070,0,202401
77020680,0,0,277487,0,0,14124,0,A15720001,16016640,0,202401
10911070,152660,0,47079,0,0,0,0,A15720101,0,0,202401
2522490,0,160800,0,0,0,0,0,A15721003,308060,0,202401
16253650,0,0,74333,0,0,0,0,A15721004,0,0,202401
98946355,0,114080560,423380,0,973,25791,10652,A15721006,28564540,73991260,202401
92657391,0,151760380,336171,0,815,17682,6637,A15721007,19807210,0,202401
29060849,0,37657370,162800,0,297,7311,2782,A15721008,5307290,15421600,202401
35975780,0,35917710,120015,0,310,7356,3014,A15721009,7735160,17166560,202401
89128620,13540,157430490,379723,0,949,22364,8339,A15721010,26280610,-121580,202401
10101390,202980,0,46205,0,0,0,0,A15722001,0,0,202401
23740350,0,0,85836,0,0,10499,0,A15722003,11213980,0,202401
27581797,0,0,105465,0,0,5903,0,A15722004,6691740,0,202401
12771040,0,0,54064,0,0,0,0,A15722007,0,0,202401
37386480,0,60833520,142655,0,316,7925,3014,A15722010,9055630,0,202401
14476370,0,0,61958,0,0,3188,0,A15722102,3891360,0,202401
12344141,293140,0,52660,0,0,0,0,A15722104,0,0,202401
20852604,0,0,91161,0,0,10865,0,A15722106,8639000,0,202401
12889840,0,0,46986,0,0,2989,0,A15722201,3338860,0,202401
25406300,0,57874190,57018,0,21064,0,1116,A15722203,0,8939160,202401
13897620,0,0,56853,0,0,7272,0,A15722304,5541750,0,202401
16584280,122910,0,69235,0,0,4177,0,A15722306,3529190,0,202401
3983760,0,38979620,0,1508,19126,0,1508,A15722307,3232360,8934000,202401
24016310,0,28524120,147613,0,22438,6607,2851,A15728002,7015730,16236480,202401
36295080,0,55068340,153572,0,29850,10083,4239,A15728003,12884010,26699400,202401
51089862,0,79555680,311590,0,48189,17711,7233,A15728006,19889440,54860760,202401
47084410,0,83637780,301031,0,40426,15401,6348,A15728007,16324040,34976370,202401
64970371,1920,96075510,324278,0,48482,20627,7828,A15728008,20736010,49174500,202401
155379956,0,0,678667,0,0,41740,0,A15728009,47937060,0,202401
11308112,0,0,49483,0,0,0,0,A15728010,0,0,202401
93609638,0,94392850,336566,0,806,20298,7147,A15728011,23209880,47942250,202401
0,0,0,0,0,0,0,0,A15728013,0,0,202401
12571523,0,0,67449,0,0,6515,0,A15770101,8204780,0,202401
0,0,0,0,0,0,0,0,A15770102,0,0,202401
0,0,0,0,0,0,0,0,A15772901,0,0,202401
12924018,0,92249690,0,0,638886,0,5223,A15774708,0,20892000,202401
17150727,0,0,59019,0,0,3319,0,A15776001,4301990,0,202401
0,0,0,0,0,0,0,0,A15776004,0,0,202401
13317220,0,72979680,0,0,456038,0,4473,A15776414,0,17892000,202401
3163660,0,38205650,0,0,298903,0,1684,A15776617,0,6384000,202401
4612080,0,47451350,0,0,228439,0,3746,A15776715,0,13485600,202401
7280120,0,81786130,46825,0,658288,0,5174,A15776916,0,15522000,202401
8284810,0,87668470,48525,0,48781,0,3350,A15777501,4400700,16080000,202401
44142021,0,95499220,179175,0,37576,4460,4460,A15778101,3662020,20919700,202401
21893066,396590,0,98434,0,0,5429,0,A15780602,6637620,0,202401
49202930,0,129062210,0,0,0,0,0,A15780605,2580800,32494000,202401
15936621,221430,31821320,50157,1712,251,3071,1145,A15780701,3271360,5816600,202401
46250811,-3390,127676450,188659,5124,34591,9615,3540,A15780703,11688820,0,202401
10399300,0,130486390,57420,0,184349,0,7923,A15780806,0,44764950,202401
57849750,0,146285620,281740,0,36513,0,7207,A15780905,4878080,28696000,202401
5862350,0,76308890,0,0,22624,0,3463,A15781003,57160,24171740,202401
11436465,0,237500,52175,0,0,0,230920,A15783701,0,0,202401
19181010,0,0,70847,0,0,0,0,A15783703,0,0,202401
18382600,0,45584320,79150,0,249071,2972,1605,A15783806,5306990,0,202401
11708043,61470,0,50873,0,0,5830,0,A15783902,6879810,0,202401
14117430,64790,0,64718,0,0,0,0,A15783905,222340,0,202401
20938275,0,0,92242,0,0,11685,0,A15783907,12625850,0,202401
12449580,0,0,70944,0,0,0,0,A15784003,0,0,202401
9994550,0,0,60841,0,0,0,0,A15784201,0,0,202401
2671210,0,0,0,1798,0,0,0,A15784402,0,0,202401
12063320,0,0,55424,0,0,0,0,A15784601,0,0,202401
12683062,0,0,52857,0,0,3250,0,A15785002,3665940,0,202401
7356310,0,51311030,99300,0,142036,8330,6958,A15785005,679200,18090800,202401
22114683,0,39562210,92533,0,27880,0,2101,A15785507,3561550,12606000,202401
12314520,0,23542010,42654,0,120319,0,870,A15785601,774300,3828000,202401
2810000,0,15918700,13683,0,0,0,0,A15785605,1105000,7270120,202401
42302177,0,117869340,210037,0,56483,0,5222,A15785613,7262600,26110000,202401
4679230,293590,47150550,0,2258,24344,6145,1837,A15785709,7031210,8266500,202401
